Final_text_length,N_keyboard_events,Ratio_combination,Ratio_delete,N_paste_events,N_copy_events,Length_per_event,average_consecutive_backspaces,cps,average_thinking_time,pause_frequency,is_cheat_segment
30.926553672316384,39.045197740113,1.668053056373305,0.06878043612694729,1.047525911446064,0.7011494060536251,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,45.26834245013928,0.2869061956346632,0.08589690979040926,0.1864406779661017,0.38780187027852464,7.286376187004833,3.8378710439813966,65.7488338454671,1.1884785702706058,10.474576271186441,True
30.926553672316384,57.26966177245846,1.276964849810116,0.05316459617070889,0.1864406779661017,0.2257618982469204,2.7351360492794576,7.805703531148938,5.831718829895388,0.6407359285290251,10.698401493813988,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.7505128187593306,0.060766774839365906,7.199398918044709,1.427441485068604,12.321602259190737,0.5322312468951844,10.474576271186441,True
30.926553672316384,67.70349384078942,0.2869061956346632,0.09974683711414795,0.6073073360949595,0.20705531972419927,0.6540936641279081,1.427441485068604,31.8542746721672,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.707095162711904,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,1.230689162476425,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.09758905944459167,1.1399950216295827,0.10758595717775125,4.990954290262873,1.427441485068604,39.40230467826826,2.0598422562705494,10.474576271186441,True
30.926553672316384,39.045197740113,3.11918308076804,0.05316459617070889,0.18777030516861395,0.25661729989733606,0.6540936641279081,1.427441485068604,15.130846854453996,0.5322312468951844,10.474576271186441,True
30.926553672316384,97.01630361757941,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,3.755984969810152,7.445519311759229,0.8992125516690186,10.474576271186441,True
34.11042423465424,39.045197740113,1.0872034184738972,0.05316459617070889,0.5063303162337285,0.13620746206935463,2.6019550883855755,6.733391818752982,45.384546602202576,0.602551325572414,10.474576271186441,True
30.926553672316384,39.045197740113,1.4198507349426388,0.07763005445802913,0.3282580411575209,0.022598870056497175,0.6540936641279081,5.5748268634581954,38.29668864163664,0.5322312468951844,11.512535184453485,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.7862570271332094,0.022598870056497175,0.6540936641279081,1.427441485068604,37.84267602676906,0.9240777971795049,10.474576271186441,True
100.3168825734188,39.045197740113,0.40111844704212296,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,2.7389883748780957,10.474576271186441,True
30.926553672316384,67.85078315936337,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.07085037993675855,0.6540936641279081,4.80811725200817,5.831718829895388,1.7076218757563895,10.474576271186441,True
30.926553672316384,39.045197740113,2.048453220323572,0.05316459617070889,0.1864406779661017,0.2602488979968374,0.6540936641279081,6.346804111555254,19.626540079686457,0.5322312468951844,14.539815417760511,True
30.926553672316384,39.045197740113,0.9418757882849618,0.17175893184808594,0.1864406779661017,0.3870454698724413,0.6540936641279081,1.427441485068604,31.214306419734307,0.5322312468951844,25.59779648666467,True
30.926553672316384,39.045197740113,1.7866275221181533,0.05316459617070889,0.1864406779661017,0.4789939662910268,0.6540936641279081,6.888369896862945,62.61348493058265,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.071974228487453,0.05316459617070889,0.4993525064924989,0.022598870056497175,0.9927132522253173,1.427441485068604,94.68915589014259,1.5483987635883856,11.733421706324913,True
30.926553672316384,39.045197740113,0.2869061956346632,0.0872371873343599,1.806950687129845,0.16847967082678106,0.6540936641279081,1.7401435700197316,5.831718829895388,0.5322312468951844,10.474576271186441,True
47.91283288769116,39.045197740113,0.2869061956346632,0.20201503868878884,0.1864406779661017,0.4184445048550569,5.667418552140217,1.427441485068604,13.518824109295384,1.0758047765125607,11.607025084008987,True
41.724315105215794,95.63391583618734,1.3308589868031337,0.05316459617070889,0.5353578361569757,0.022598870056497175,0.6540936641279081,1.427441485068604,11.115640614836884,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.4334493090642557,0.05316459617070889,0.1864406779661017,0.022598870056497175,4.75524076157795,3.662474995494694,53.041502345120534,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.8912250844705607,0.05316459617070889,1.413503496968834,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,2.205799558518862,0.05316459617070889,0.1864406779661017,0.39500840431336004,1.1490510746186133,5.303653780787347,72.82061606400626,0.5322312468951844,10.474576271186441,True
30.926553672316384,63.78742285645242,0.2869061956346632,0.05316459617070889,0.3581268859458857,0.022598870056497175,4.508441434243382,1.427441485068604,5.831718829895388,1.5322945829842016,10.474576271186441,True
30.926553672316384,43.21528427088444,1.2075512548217318,0.05316459617070889,0.1864406779661017,0.379661070951799,2.378726863118397,1.427441485068604,5.831718829895388,1.8846060706142205,10.474576271186441,True
30.926553672316384,39.045197740113,0.9817515045998821,0.1341870527642961,1.3781919926417832,0.022598870056497175,3.100005924937895,1.427441485068604,5.831718829895388,3.3261666700404726,10.474576271186441,True
48.476018249222975,58.9136006253506,2.139747537632721,0.0562735471322967,0.1864406779661017,0.33098403688352956,6.833162197117816,4.469251930793019,5.831718829895388,1.7291647344898713,13.716861016987417,True
30.926553672316384,39.045197740113,1.2201687517605393,0.05316459617070889,0.1864406779661017,0.8444041180624036,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,8.123890307547274,19.39808585166617,0.8694992708827429,16.950356462490777,True
30.926553672316384,39.045197740113,2.4064419424926813,0.05316459617070889,0.8797139279880244,0.022598870056497175,2.479026749126295,3.1575537179080397,25.36800540229701,0.6313887427610446,10.474576271186441,True
105.14042898688872,39.045197740113,0.5437161763944007,0.18748361034271258,0.1864406779661017,0.022598870056497175,5.562528760234445,2.3297062488677174,5.831718829895388,2.6858211086945243,10.474576271186441,True
30.926553672316384,39.045197740113,1.076121937018022,0.1321173045910711,1.802039977693583,0.022598870056497175,3.201298399235756,2.0921883398425227,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,40.979488081206895,2.6316865220887844,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,10.820471146785849,1.740899383631248,12.377437408037103,True
68.79591769729366,39.045197740113,0.7967027872462091,0.05316459617070889,0.1864406779661017,0.022598870056497175,7.039089769376224,1.427441485068604,15.682635032044733,1.2557657034591876,10.474576271186441,True
30.926553672316384,39.045197740113,3.016814244575369,0.06099047900966953,0.1864406779661017,0.022598870056497175,0.6540936641279081,9.010126552046092,37.84073490748234,2.853957184772609,10.474576271186441,True
144.80152838012754,39.045197740113,0.2869061956346632,0.11266867363279136,0.1864406779661017,0.022598870056497175,4.025976947066837,1.427441485068604,61.22657111107756,0.5322312468951844,15.51482828644362,True
30.926553672316384,39.045197740113,0.8161359414916913,0.1880048699597923,1.9053724413352182,0.29548483500854694,2.8868817246215324,2.4687093635128683,5.831718829895388,2.8486765172818505,10.474576271186441,True
30.926553672316384,39.045197740113,0.9576668582525403,0.05316459617070889,0.5432915743147697,0.022598870056497175,0.6540936641279081,3.724836437603146,5.831718829895388,0.5322312468951844,14.860274767792477,True
30.926553672316384,39.045197740113,1.4548201082349823,0.29189454842057516,0.1864406779661017,0.11819200467650984,0.6540936641279081,1.427441485068604,5.831718829895388,1.8326592892993918,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.14302042755131486,0.4716635059280036,0.022598870056497175,3.460247545738756,7.96181443410664,39.87691534930772,3.2723649388764153,10.474576271186441,True
30.926553672316384,67.46825810145316,0.2869061956346632,0.05316459617070889,0.28862914431092695,0.411471784643482,0.6540936641279081,3.7772489064937034,5.831718829895388,2.186144571288871,13.593154509660637,True
40.00826829202792,39.045197740113,0.2869061956346632,0.05316459617070889,0.24441206332083704,0.022598870056497175,1.0511709849069044,1.427441485068604,17.39106178966112,2.973059626492886,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,1.5241747878317793,1.4708396364955487,5.831718829895388,0.5322312468951844,15.755631523670669,True
80.91625099295749,39.045197740113,1.1954263829476737,0.18785139329507072,0.1864406779661017,0.3050316602805328,0.6540936641279081,1.427441485068604,13.766249392287175,0.5322312468951844,10.474576271186441,True
102.36233877251412,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,2.8893611830568315,2.0787905228780557,5.831718829895388,3.3093337446302913,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.31316648097936217,0.6540936641279081,1.427441485068604,5.831718829895388,2.720677576814989,10.474576271186441,True
30.926553672316384,39.045197740113,1.3877581740708222,0.05316459617070889,1.0056658365775162,0.7418563886087044,0.6540936641279081,1.6211275142450052,5.831718829895388,0.5322312468951844,10.474576271186441,True
34.78484933061031,39.045197740113,0.2869061956346632,0.36975589409884535,0.4348697428186229,0.022598870056497175,0.6540936641279081,1.427441485068604,33.313143722970224,2.035497426812437,10.474576271186441,True
30.926553672316384,39.045197740113,2.71979875758881,0.2675664110632675,0.6078399637936964,0.3797026056680189,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.1333681674261606,0.05316459617070889,0.9615036902274041,0.022598870056497175,2.596208416534937,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
57.270466546536454,39.045197740113,0.7632275059787708,0.06733529633843378,0.1864406779661017,0.022598870056497175,0.6540936641279081,4.519434746915348,5.831718829895388,0.5322312468951844,10.474576271186441,True
148.31365112312162,39.045197740113,0.2869061956346632,0.12278070507097877,2.0118735194977937,0.022598870056497175,0.6540936641279081,1.427441485068604,18.178340989994325,0.5322312468951844,11.887634781255969,True
93.01260096466322,39.045197740113,1.0058420868389428,0.2108246870700845,2.280754184058923,0.022598870056497175,0.6540936641279081,1.427441485068604,60.11658536839977,1.3256170008365613,10.474576271186441,True
35.54129084245055,39.045197740113,0.2869061956346632,0.07904908686678792,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,64.47063015438434,2.0606788474019533,10.474576271186441,True
30.926553672316384,39.045197740113,0.7148898224367444,0.05316459617070889,0.4708173902420227,0.09661267028884528,0.6540936641279081,1.427441485068604,67.55487536002896,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.680724733798449,5.831718829895388,0.982252701210309,10.474576271186441,True
30.926553672316384,57.20414197362379,0.3445842936733294,0.05316459617070889,0.1864406779661017,0.28481905080797715,0.6540936641279081,1.427441485068604,49.98031288743029,0.5322312468951844,16.032199399399634,True
55.660261685411086,39.045197740113,1.121677328360314,0.07452650742222881,1.0513862166644652,0.022598870056497175,7.422772743127028,1.427441485068604,34.596884856927694,1.8710017360338824,10.474576271186441,True
82.26602452113457,39.045197740113,1.8423046018254146,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,119.99442469178581,1.6640066283551962,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,88.02709732280708,0.5322312468951844,10.474576271186441,True
124.08361354940111,39.045197740113,0.9653942960281849,0.17697831189689092,1.115393042440945,0.11662591126100369,0.6540936641279081,2.4615118967954848,5.831718829895388,1.7677547414311716,15.288261355451297,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05397490021061818,0.1864406779661017,0.35189196411809637,5.277054425120567,5.684952202729053,5.831718829895388,0.7439710302326289,10.474576271186441,True
127.20576998374287,39.045197740113,0.6849937344792745,0.05316459617070889,0.1864406779661017,0.5053580403865782,4.290848748774145,1.427441485068604,5.831718829895388,1.3371588603355846,12.429317325775262,True
80.72568959471367,39.045197740113,0.9261991585380931,0.05316459617070889,1.7854268415665218,0.1999541552793932,3.329742650086941,4.4697712539705,5.831718829895388,1.800904637324207,10.474576271186441,True
30.926553672316384,103.66355930852622,1.8449852544106402,0.16082733679348954,0.1864406779661017,0.22219976953834586,4.547093160378681,4.154176516387084,82.36322617295785,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.0880199412868568,0.1864406779661017,0.022598870056497175,0.6540936641279081,2.0720313313147667,5.831718829895388,2.1945061569993243,10.474576271186441,True
30.926553672316384,39.045197740113,0.41747229504174344,0.10112338983522301,1.3642650469059425,0.2433182738156512,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
83.65590776869654,39.045197740113,0.2869061956346632,0.05316459617070889,0.5028611420094333,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,13.360477627467098,True
30.926553672316384,43.727587694437155,0.2869061956346632,0.05316459617070889,1.346996031629004,0.16815050955983063,0.6540936641279081,2.1005622146096594,55.395348905765886,0.6264764694235212,17.06402268618058,True
63.77601462711772,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.19280309157533887,0.6540936641279081,1.427441485068604,14.260205324470837,0.5322312468951844,10.474576271186441,True
30.926553672316384,44.298033591352,0.9318731031536689,0.056256995689710675,0.1864406779661017,0.1379297311667726,0.9132876889156958,1.427441485068604,5.831718829895388,3.3169840453398045,10.474576271186441,True
30.926553672316384,39.045197740113,1.2974565092777308,0.05316459617070889,0.8794132937894186,0.3321441021012893,2.912434709047448,2.9565546393384583,5.831718829895388,0.5322312468951844,10.474576271186441,True
45.64548432882066,41.38638020423449,0.33087391817206496,0.14598986181765022,0.8199422365816618,0.022598870056497175,4.13352615877256,1.427441485068604,5.831718829895388,1.330759544378954,10.474576271186441,True
30.926553672316384,39.045197740113,0.3710801628655726,0.1624712703306607,1.6432808794568083,0.022598870056497175,5.488722931166713,4.219278775968849,5.831718829895388,3.034347247046406,10.474576271186441,True
30.926553672316384,39.045197740113,1.2277414436632954,0.07986325090539075,1.651240054027542,0.022598870056497175,5.684548992121529,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.8833240247093845,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,20.55571422476308,0.9314637280327571,10.474576271186441,True
30.926553672316384,43.50866323980735,0.2869061956346632,0.08066386264234618,0.6182727771846632,0.12952484657154756,0.658071812990883,1.547756489139142,5.831718829895388,1.3888475000643792,17.179534241606916,True
30.926553672316384,39.045197740113,1.2189080438846458,0.05316459617070889,2.5170153446025627,0.6172098326432255,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,59.009023311199186,0.2869061956346632,0.15411552217502117,0.1864406779661017,0.022598870056497175,6.842842064682142,1.427441485068604,73.58703704188343,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.4523324803755533,0.6540936641279081,4.880729861471821,5.831718829895388,0.5322312468951844,10.474576271186441,True
69.75215872641681,39.045197740113,1.6723815211375122,0.05316459617070889,1.2544849714376587,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,64.45956395674398,1.1428610410503066,0.05316459617070889,1.1586167419539237,0.022598870056497175,0.6540936641279081,1.5205569184300671,60.12903004012365,0.6562840795566743,10.474576271186441,True
30.926553672316384,39.34579775004025,0.2869061956346632,0.05316459617070889,1.9612504380185418,0.13488474261280364,3.524006675152268,1.427441485068604,47.70015641518967,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.389039697339403,0.05316459617070889,0.1864406779661017,0.4815990510406266,1.9283880770507933,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.7201638050632466,0.05316459617070889,1.595400491665162,0.022598870056497175,0.7666182818177478,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,2.672437629957611,0.05316459617070889,1.8238218496663838,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,17.44065826529757,True
30.926553672316384,39.045197740113,0.2869061956346632,0.14324375318025911,0.1864406779661017,0.21146008907220115,4.692712003868936,2.7643130098270188,5.831718829895388,0.6328277772463399,10.474576271186441,True
30.926553672316384,151.60529865321664,1.2668248250132073,0.05316459617070889,0.1864406779661017,0.10863071215319046,2.0098890848179107,3.5870842172978046,5.831718829895388,0.5322312468951844,10.474576271186441,True
52.45095064021195,39.045197740113,0.9997146609554033,0.08340440574655508,0.7270500542493579,0.48350094445375813,5.9129223692953525,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.7134229088311996,0.10456576643240495,0.1864406779661017,0.09799822690569185,1.5718585340454672,1.427441485068604,5.831718829895388,0.9985572585517952,16.804240619742103,True
63.44035527672254,66.8171577733003,0.6939628899170691,0.05316459617070889,0.1864406779661017,0.022598870056497175,6.935509473281902,1.427441485068604,13.7264931937284,1.300893821077902,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,20.85955993199452,True
30.926553672316384,39.045197740113,0.4188735360754158,0.05316459617070889,0.1864406779661017,0.14794698787127925,0.6540936641279081,6.7797809334850125,23.413099808813534,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.45834168151235477,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,7.004383136184027,5.831718829895388,0.5322312468951844,10.474576271186441,True
45.18018387059673,39.045197740113,0.2869061956346632,0.10927664809846416,1.7658729278131624,0.7066320253201317,9.442814788195104,5.186193291095897,5.831718829895388,0.5322312468951844,10.474576271186441,True
58.57966758274435,39.045197740113,1.7257205338020833,0.05316459617070889,0.7427532469058542,0.023985087974043234,3.098141677966937,1.427441485068604,11.091266727376805,2.750376764390296,10.474576271186441,True
30.926553672316384,39.045197740113,1.4248399185740854,0.05316459617070889,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,1.2047592378987209,10.474576271186441,True
30.926553672316384,57.87245042766766,0.8907932779482746,0.05316459617070889,0.1864406779661017,0.022598870056497175,4.187883828673215,1.847759258720735,5.831718829895388,1.0358618001345241,10.474576271186441,True
35.80298475668243,39.045197740113,0.2919128024535844,0.13286228609627465,0.1864406779661017,0.6951318083608862,5.688702564832402,2.207240721222783,19.807619112079493,0.5322312468951844,10.474576271186441,True
48.4506444398191,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.3224534936469873,0.6540936641279081,1.427441485068604,38.20787267155675,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,1.1070418650271174,1.427441485068604,5.831718829895388,1.2385934365637599,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.15658875291304272,0.1864406779661017,0.3277733495514173,0.6540936641279081,3.332574745039204,66.1738336323573,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,1.4220625336029427,0.022598870056497175,0.6540936641279081,1.427441485068604,5.831718829895388,1.2223589920283429,21.579734818063145,True
30.926553672316384,61.3350429660813,2.000156089042302,0.05316459617070889,1.435099252302078,0.23440236565292755,0.6540936641279081,4.571062559919404,5.831718829895388,1.563422804341392,10.474576271186441,True
30.926553672316384,39.045197740113,2.3636630501107865,0.05316459617070889,0.1864406779661017,0.022598870056497175,1.7430077029430846,1.427441485068604,54.72458995350628,2.4570437780619416,10.474576271186441,True
30.926553672316384,39.045197740113,1.7447018372341696,0.05316459617070889,1.5323846226579076,0.4363217690871735,2.547549390980575,1.79832456172689,29.1364794411275,3.2191586766755735,10.474576271186441,True
80.42165755245622,39.045197740113,0.847900766580074,0.05316459617070889,0.3841748157988367,0.022598870056497175,3.17276908013256,1.427441485068604,74.07712135557266,3.1841627795856207,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.19634949868815027,2.122101307320134,0.022598870056497175,1.7184995944108588,8.216616724892415,38.83754582719535,1.6002673393151623,10.474576271186441,True
30.926553672316384,39.045197740113,1.2231448140081267,0.23655477462173566,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.8350550333093303,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,3.1800468133250734,0.09892657874888244,0.1864406779661017,0.2973486642538735,3.010835438995173,2.4569058011165947,5.831718829895388,0.6506662823146796,10.474576271186441,True
30.926553672316384,39.045197740113,1.6100440734375274,0.05316459617070889,0.1864406779661017,0.10421599299729786,0.6540936641279081,1.427441485068604,28.409209463288427,0.5322312468951844,12.793360502941804,True
47.53082003037397,53.45444940720611,0.5506693721637197,0.09356708564587589,0.1864406779661017,0.022598870056497175,0.6540936641279081,2.8295044764978954,42.17907151965396,0.5322312468951844,10.474576271186441,True
173.877817982028,39.045197740113,1.645831695415205,0.05316459617070889,1.2915704333589193,0.022598870056497175,1.621945054620147,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
46.984830163499126,39.045197740113,0.5154015369364886,0.05316459617070889,1.4245555030247332,0.7499962571638389,4.6068512957791175,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.761064530360716,0.16325124447489855,1.591152840385952,0.022598870056497175,0.6540936641279081,2.0906204104705366,45.388778404864496,0.5322312468951844,13.27808962935959,True
54.273819567673996,39.045197740113,0.9868801314197695,0.05316459617070889,1.7287992754209986,0.10971088630534269,4.597248184942909,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
109.82977778025715,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.0691179365151589,0.6540936641279081,5.077527481119568,16.497759200824227,0.5322312468951844,10.474576271186441,True
33.9956189581368,39.045197740113,1.2837106779109049,0.05316459617070889,0.8400526386865428,0.022598870056497175,0.6540936641279081,1.427441485068604,7.387336766852455,0.5322312468951844,21.836719393020736,True
30.926553672316384,53.02778511237746,1.5647707439524121,0.07306900025000315,1.0392011266963628,0.022598870056497175,6.009535413719442,2.0649488119299253,5.831718829895388,0.665591850264944,10.474576271186441,True
120.4319168405825,42.84101634152115,0.2869061956346632,0.05316459617070889,1.8417413302443266,0.022598870056497175,0.6540936641279081,1.427441485068604,49.48763997623131,3.7129890899954843,10.474576271186441,True
71.7752903969778,39.045197740113,0.2869061956346632,0.05316459617070889,2.6418169706158015,0.23772920278401344,1.1627238100825525,3.7566335969271147,5.831718829895388,3.1696089770015625,10.474576271186441,True
30.926553672316384,44.75832305904712,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,3.411822956766609,1.427441485068604,5.831718829895388,1.986928610481621,10.474576271186441,True
30.926553672316384,43.54993753513222,0.2869061956346632,0.05316459617070889,2.4723835487948795,0.3649762889456032,1.4944271264657316,1.427441485068604,5.831718829895388,0.6018231708527226,10.474576271186441,True
51.37810867346673,39.045197740113,1.5437221392324485,0.08264197372431509,0.1864406779661017,0.022598870056497175,5.879162864022101,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.749682270822854,0.08529942763644963,0.8060953411802938,0.25207692921545644,0.6540936641279081,2.1637652467008395,19.94269542809331,0.5322312468951844,20.03051823524667,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,1.1989587461279483,0.022598870056497175,0.7575047625662232,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.6440024886412405,0.7917038224415884,2.608735126502805,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
84.13176267985398,39.045197740113,1.1701802788885516,0.05316459617070889,0.1864406779661017,0.07369270159633769,2.8439973332523305,1.427441485068604,5.831718829895388,3.9230269776656295,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.1336069497337059,0.1864406779661017,0.022598870056497175,0.6540936641279081,1.427441485068604,44.41245636969607,0.5322312468951844,14.697333074355853,True
71.42209558516828,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.5820596871033044,0.6540936641279081,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
65.77394828390746,39.045197740113,0.2869061956346632,0.05599745784501861,1.2309903834731002,0.05554504449555317,3.138597312424953,6.013816647692082,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.654690177202785,0.14340780233207778,1.1685469090879268,0.022598870056497175,5.479606491440684,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
105.63016216075673,39.045197740113,0.8218414717683638,0.15831881466011963,0.30806708505857117,0.022598870056497175,1.0551079483077406,2.679176000245821,5.831718829895388,4.971623873016909,12.828805297492254,True
30.926553672316384,39.045197740113,0.2869061956346632,0.08349286523086938,0.1864406779661017,0.40255422553890013,0.6540936641279081,1.427441485068604,5.831718829895388,2.4652527254397425,10.474576271186441,True
102.42381018060084,39.045197740113,1.0329049889265514,0.13503512042464375,0.27815288074659,0.31698924573953574,0.6540936641279081,1.427441485068604,67.0020630443089,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,1.621695898871038,0.05316459617070889,0.8382198625903592,0.047225933499298524,6.847476122591138,9.512672056079895,5.831718829895388,1.4699187693574023,10.474576271186441,True
168.35504544105294,70.6142843638616,0.2869061956346632,0.05316459617070889,1.4188735401049577,0.022598870056497175,0.6540936641279081,1.427441485068604,44.40096467613142,1.2491457941970787,10.748316503000254,True
30.926553672316384,39.045197740113,2.4254570009833016,0.05316459617070889,0.24062702658757362,0.022598870056497175,5.650004611188137,1.427441485068604,26.824989615672493,1.6098059916848755,15.897263433536759,True
30.926553672316384,39.045197740113,0.2869061956346632,0.10597880675620752,1.7931559092022702,0.33070830218385416,7.04074131739447,2.220886016150855,5.831718829895388,0.5322312468951844,18.534927241935623,True
30.926553672316384,39.045197740113,0.2869061956346632,0.06079721030332242,0.242218517218112,0.19897591338524884,5.839394131009043,4.094565966157477,5.831718829895388,0.5322312468951844,10.474576271186441,True
30.926553672316384,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.022598870056497175,10.798540203530866,1.427441485068604,5.831718829895388,3.8533205665239647,10.474576271186441,True
32.16940137296456,39.045197740113,0.2869061956346632,0.05316459617070889,0.1864406779661017,0.23512788263234213,9.409502304472994,1.427441485068604,77.29024783833952,0.5322312468951844,10.474576271186441,True
97.23298812147507,39.045197740113,2.5111579954404784,0.05316459617070889,1.8408413153240306,0.022598870056497175,2.5045247221609017,1.427441485068604,85.86075872209663,2.864530405703511,16.360856667450747,True
64.00797079896952,39.045197740113,2.2250555257850846,0.05316459617070889,1.0888957910280208,0.022598870056497175,1.7633265921076489,1.427441485068604,5.831718829895388,0.5322312468951844,10.474576271186441,True
88.89271073955751,39.045197740113,0.2869061956346632,0.16615889784238752,1.5441995813435012,0.022598870056497175,6.903849892188639,1.427441485068604,24.961967267986928,0.8306605186657241,24.41899882273227,True
